,Type,id,Name,Start Date,End Date,Host Name,Event URL,description,url
102,Event,1567599,"Yahoo Inside Track “Beyond the Job Ad: Decoding Company Culture and Values""",2025-03-26T19:00:00.000-04:00,2025-03-26T20:00:00.000-04:00,Yahoo,https://forms.gle/QBweAyprZQKq962E8,"<p><strong>Description:</strong> Unlock the secrets to finding a workplace that aligns with your values and enhances your career satisfaction with our virtual event, ""Beyond the Job Ad: Decoding Company Culture and Values."" This session will provide you with the knowledge and tools to assess company culture and values, ensuring you make informed career choices.</p><p><strong>What We’ll Cover:</strong></p><p><strong>Understanding Company Culture:</strong> Learn about the significance of company culture and its impact on job satisfaction and career growth. We’ll highlight valuable tools and resources like Glassdoor and LinkedIn to help you research and evaluate company culture effectively. Studies indicate that Gen Z values a positive work culture and strong company ethics. According to a Deloitte survey, 77% of Gen Z respondents said it’s important to work at organizations whose values align with theirs.</p><p><strong>Assessing Company Values:</strong> Discover how to evaluate a company’s commitment to diversity, equity, and inclusion, as well as sustainability and social responsibility. We’ll guide you on how to assess your own needs and ensure they are met by your potential employers.</p><p>Join us to gain insights on how to go beyond job ads and truly understand the organizations you’re considering. Don’t miss this opportunity to find a workplace that aligns with your values and supports your career aspirations.</p>",https://app.joinhandshake.com/stu/events/1567599
103,Event,1567605,"Yahoo Inside Track “Network Like a Pro: Building Connections in the Tech World""",2025-05-28T19:00:00.000-04:00,2025-05-28T20:00:00.000-04:00,Yahoo,https://forms.gle/QBweAyprZQKq962E8,"<p><strong>Description:</strong> Elevate your career prospects by mastering the art of networking with our virtual event, ""Network Like a Pro: Building Connections in the Tech World."" This session will equip you with the skills and strategies needed to build and maintain valuable professional relationships in the tech industry.</p><p><strong>What We’ll Cover:</strong></p><p><strong>Networking Basics:</strong> Understand the critical role of networking in the tech industry and gain practical tips for building and sustaining professional connections. According to LinkedIn's 2021 survey, 80% of professionals consider networking important for career success, and 70% of people were hired at a company where they had a connection.</p><p><strong>Utilizing LinkedIn:</strong> Get a step-by-step guide to optimizing your LinkedIn profile and using the platform effectively for networking. Learn how to make your profile stand out, connect with industry professionals, and leverage LinkedIn for career growth.</p><p><strong>Mentorship:</strong> Discover the value of finding mentors and gain strategies for approaching potential mentors and making the most of these relationships. Understand how mentorship can accelerate your career and provide you with the guidance and support you need to succeed.</p><p>Join us to learn how to network like a pro and build connections that will support your career journey in the tech world. Don’t miss this opportunity to enhance your networking skills and open doors to new opportunities.</p>",https://app.joinhandshake.com/stu/events/1567605
104,Event,1629087,AmeriCorps NCCC: A to Z Webinar,2025-01-14T16:00:00.000-05:00,2025-01-14T17:00:00.000-05:00,AmeriCorps,https://americorps.zoomgov.com/webinar/register/2016982618744/WN_stnbV9rVQ3mf6YZIUBsFLg,"<p><strong>Eager for Adventure? </strong>Join us for an info session about <a target=""_blank"" href=""https://bit.ly/NCCC_MainPage_HS""><strong>AmeriCorps NCCC</strong></a> to discover how this national service opportunity offers travel across the country, building job skills like leadership, earning money for school, and the chance to make a difference. </p><p>The webinar will be interactive, share about our program options, walk through all the benefits, and cover the requirements to serve. We’ll help you decide if NCCC is the right fit for you! <br><br><u>Note</u>: There are two age requirements to serve in AmeriCorps NCCC. Corps members are 18-26 and team leaders are 18 and older (no upper age limit).</p>",https://app.joinhandshake.com/stu/events/1629087
105,Event,1629070,AmeriCorps NCCC: Summer of Service 2025 Webinar,2025-01-21T16:00:00.000-05:00,2025-01-21T17:00:00.000-05:00,AmeriCorps,https://americorps.zoomgov.com/webinar/register/2416995430301/WN_T73TD9x7TBGW2qM53rH4ZA,"<p>Looking for summer adventure that includes travel, lodging, food, and other benefits?</p><p>Consider serving in the AmeriCorps NCCC <a target=""_blank"" href=""https://bit.ly/NCCC_SummerOfService_HS"">Summer of Service</a> Program. This special abbreviated summer session of national service will include projects focused on climate mitigation, affordable housing, and the option to serve where the need is the greatest.</p><p> It's an opportunity to learn and grow with impactful experiences on a summer adventure. We hope you'll join us to learn about the benefits, requirements, and more for Summer of Service!</p>",https://app.joinhandshake.com/stu/events/1629070
106,Event,1642395,Equity Talks: Breaking Down Inequity - What It Means and Why It Matters,2025-01-21T18:00:00.000-05:00,2025-01-21T19:00:00.000-05:00,Teach For America,https://learn.teachforamerica.org/wcc/eh/3686877/lp/4738719/equity-talks-breaking-down-inequity-what-it-means-and-why-it-matters?partnerref=handshakeeventpage,"<p>Inequity is closer than you think - and affects us in ways we may not even realize. Join us as we dive into how it shows up in our daily lives, from schools to workplaces and beyond. This is your chance to get real about the challenges we face and how we can work together to create a fairer, more just world.&nbsp;</p><p><strong>Let’s break down the barriers and start a conversation that leads to action!</strong></p>",https://app.joinhandshake.com/stu/events/1642395
107,Event,1605779,"U.S. EPA Regions 8, 9, and 10 Federal Careers Virtual Workshop",2025-01-22T12:00:00.000-05:00,2025-01-22T12:00:00.000-05:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 8 (Denver), Region 9 (San Francisco), and Region 10 (Seattle) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. </p><p>Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends. At EPA, you can make a real difference for the environment and the lives of others.</p><p>Participants have the opportunity to learn about EPA’s mission, how to navigate USAJOBs and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p>This event begins at <strong><u>10:00 AM Mountain Time</u> (11:00 AM Central Time, 12:00 PM Eastern Time, 9:00 AM Pacific Time.)</strong></p><p><strong><u>No pre-registration required!</u></strong>  Just click on the link a few minutes before the event and you’ll be directed to the MS Teams site.</p><p>For more information or to request accommodations, please contact <a href=""mailto:mutter.andrew@epa.gov"">mutter.andrew@epa.gov</a>, <a href=""mailto:verges.michelle@epa.gov"">verges.michelle@epa.gov</a>, <a href=""mailto:weber.camille@epa.gov"">weber.camille@epa.gov</a>, or <a href=""mailto:drummond.shawn@epa.gov"">drummond.shawn@epa.gov</a>.</p>",https://app.joinhandshake.com/stu/events/1605779
108,Event,1628411,U.S. EPA Region 1 Federal Careers Virtual Workshop,2025-01-22T14:30:00.000-05:00,2025-01-22T15:30:00.000-05:00,U.S. Environmental Protection Agency (EPA),,"<p>Come learn about Federal Employment at Region 1 (Boston) of the EPA! Entry level, early and mid-career professionals are all welcome to attend. Our work at EPA has purpose and impact. From tackling the climate crisis to advancing environmental justice, what happens here changes our world. Our mission is to protect human health and safeguard the environment – the air, water, and land upon which life depends.</p><p> </p><p>At EPA, you can make a real difference for the environment and the lives of others. Participants can learn about EPA’s mission, how to navigate USA-Jobs and creating a federal resume. There will be panel discussion to provide a glimpse into variety of careers within the EPA.</p><p> </p><p>This event begins at 2:30 PM Eastern Time and will conclude at 3:30 PM Eastern Time.</p><p> </p><p>For more information or to request accommodations, please contact <a href=""mailto:mclauchlan.joseph@epa.gov"">mclauchlan.joseph@epa.gov</a>.</p><p> </p>",https://app.joinhandshake.com/stu/events/1628411
109,Event,1647601,Learn About MTR's Paid Summer Teaching Fellowships that work towards Equal Education!,2025-01-22T16:00:00.000-05:00,2025-01-22T17:00:00.000-05:00,Memphis Teacher Residency,https://events.memphistr.org/event/747148,"<p>Interested in teaching and looking for a paid summer teaching experience that invests in you and your students? </p><p>Join the Memphis Teacher Residency on January 22nd from 3:00 - 4:00 CST on Zoom to learn more about our paid summer fellowships for undergraduate sophomores and juniors. You'll get to hear from fellowship staff and former fellows, get your questions answered about the fellowships and application process, and have a chance to win a raffle. Hope to see you there!</p><p><strong>REGISTER HERE: https://events.memphistr.org/event/747148</strong></p><p><u>LEARN MORE ABOUT THE SUMMER FELLOWSHIPS:</u></p><ul>
<li>
<u>MTR Camp Literacy Fellowship</u>: <a target=""_blank"" href=""https://memphistr.org/literacyfellowship"">https://memphistr.org/literacyfellowship</a> // Open to all majors. Fellows teach literacy at MTR Camp for elementary schoolers.</li>
<li>
<u>Marjorie Lee Browne STEM Education Fellowship</u>: <a target=""_blank"" href=""https://memphistr.org/stemfellowship"">https://memphistr.org/stemfellowship</a> // Open to people of color who are STEM majors or minors. Fellows teach at the STEM Discovery Camp for middle schoolers.</li>
</ul><p>FELLOWSHIP DATES: June 1 - 28, 2025 </p><p>FELLOWSHIP LOCATION: Memphis, TN, <i>housing provided at a local college dorm. Travel to and from Memphis is not covered. </i></p><p>FELLOWSHIP BENEFITS:<i> </i>hands-on teaching experience, training &amp; mentor support, $1500 living stipend, $300 food stipend + other meals provided, housing provided </p><p>ELIGIBILITY REQUIREMENTS: fellowships are open to undergraduate sophomores &amp; juniors, 2.75 minimum GPA, US citizenship, permanent residency or DACA status is required</p><p><strong>Applications are open now until February 11th at </strong><a target=""_blank"" href=""https://apply.memphistr.org""><strong>https://apply.memphistr.org</strong></a></p>",https://app.joinhandshake.com/stu/events/1647601
110,Event,1649484,CIC Student Working Group Meeting,2025-01-24T11:00:00.000-05:00,2025-01-24T12:00:00.000-05:00,Columbia University Data Science Institute,https://covidinfocommons.datascience.columbia.edu/content/student-working-group,<p>The CIC invites students of all academic backgrounds and varying research experience to join the CIC Student Working Group. Students around the world will join a community of young professionals and researchers interested in the future of COVID-19 and ongoing pandemic research.</p><p><br>Learn more about the Working Group and register to attend by visiting our website: https://covidinfocommons.datascience.columbia.edu/content/student-working-group</p>,https://app.joinhandshake.com/stu/events/1649484
111,Event,1631577,FREE Virtual Session: Classroom Management 101 ,2025-01-27T12:00:00.000-05:00,2025-01-27T12:30:00.000-05:00,Cherokee County School District (GA),https://bit.ly/m/Cherokee2024VirtualSessions,"<p>Join us for a free virtual session! </p><p>Throughout the school year, Cherokee County School District offers 30-minute workshops designed for future educators. These sessions are  conveniently scheduled so that you can listen in while commuting or between classes.</p><p><strong>No active participation is required!</strong></p><p><strong>Join in and listen like a podcast! </strong></p><p>You can view the topics and pre-register using this link: <a target=""_blank"" href=""https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fbit.ly%2Fm%2FCherokee2024VirtualSessions&amp;data=05%7C02%7CChristina.Saraiva%40cherokeek12.net%7C6e4c9fbdd60c49a9bee008dcddaacc6b%7Cafc04b26089b4cd6b9f02a3f280913be%7C0%7C0%7C638628972875371934%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&amp;sdata=aixz4WGWwFvwf5Go0quz4sZaYCLrwpBA2vTgRbyPk74%3D&amp;reserved=0"">Professional Development Virtual Sessions</a>. You will also use this link to join the session by clicking on the session title. </p><p>Can't make it? <i>RSVP to the event and we will send a recording!</i></p>",https://app.joinhandshake.com/stu/events/1631577
